antibody,ab_group,mean_escape,time,umap_x,umap_y,kmeans_cluster,custom_cluster
BD56-1834,E2.2,0.3982697222222222,2.9000000000000012,-0.63908446,-0.90417796,9,8
BD56-1834,E2.2,0.3935186065573771,3.0000000000000013,-0.63908446,-0.90417796,9,8
BD56-1834,E2.2,0.37496218543046356,3.1000000000000014,-0.63908446,-0.90417796,9,8
BD56-1834,E2.2,0.3596676859504132,3.2000000000000015,-0.63908446,-0.90417796,9,8
BD56-1834,E2.2,0.34603803921568627,3.3000000000000016,-0.63908446,-0.90417796,9,8
BD56-1834,E2.2,0.33630585365853655,3.4000000000000017,-0.63908446,-0.90417796,9,8
BD56-1834,E2.2,0.34156609374999997,3.5000000000000018,-0.63908446,-0.90417796,9,8
BD56-1837,E2.1,5.388888888888888e-05,0.1,-1.531039,0.119123936,9,8
BD56-1837,E2.1,4.3595505617977525e-05,0.2,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.0,0.30000000000000004,-1.531039,0.119123936,9,8
BD56-1837,E2.1,4.712550607287449e-05,0.4,-1.531039,0.119123936,9,8
BD56-1837,E2.1,5.938775510204081e-05,0.5,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.0,0.6,-1.531039,0.119123936,9,8
BD56-1837,E2.1,8.37410071942446e-05,0.7,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.0005528085106382979,0.7999999999999999,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.0023042477876106197,0.8999999999999999,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.002155593548387097,0.9999999999999999,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.0028526632653061226,1.0999999999999999,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.009790785123966942,1.2,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.017134182509505703,1.3,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.02816512865497076,1.4000000000000001,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.03555051315789474,1.5000000000000002,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.044359338461538465,1.6000000000000003,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.048560735294117655,1.7000000000000004,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.038032321678321684,1.8000000000000005,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.07628314285714287,1.9000000000000006,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.161331408,2.0000000000000004,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.2017084253393665,2.1000000000000005,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.12452576973684211,2.2000000000000006,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.03520672891566265,2.3000000000000007,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.04306371951219512,2.400000000000001,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.07190835915492959,2.500000000000001,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.0814234921875,2.600000000000001,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.20390987162162164,2.700000000000001,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.31271654225352113,2.800000000000001,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.4086055740740741,2.9000000000000012,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.4484664508196721,3.0000000000000013,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.48044951655629137,3.1000000000000014,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.505832826446281,3.2000000000000015,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.5074741568627451,3.3000000000000016,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.5201071097560975,3.4000000000000017,-1.531039,0.119123936,9,8
BD56-1837,E2.1,0.527153953125,3.5000000000000018,-1.531039,0.119123936,9,8
BD56-1838,A,0.0,0.1,13.228028,2.1003468,14,3
BD56-1838,A,0.0,0.2,13.228028,2.1003468,14,3
BD56-1838,A,0.0,0.30000000000000004,13.228028,2.1003468,14,3
BD56-1838,A,0.0,0.4,13.228028,2.1003468,14,3
BD56-1838,A,0.00845,0.5,13.228028,2.1003468,14,3
BD56-1838,A,0.02803855421686747,0.6,13.228028,2.1003468,14,3
BD56-1838,A,0.034880575539568345,0.7,13.228028,2.1003468,14,3
BD56-1838,A,0.036148226950354606,0.7999999999999999,13.228028,2.1003468,14,3
BD56-1838,A,0.05454203539823008,0.8999999999999999,13.228028,2.1003468,14,3
BD56-1838,A,0.08591806451612903,0.9999999999999999,13.228028,2.1003468,14,3
BD56-1838,A,0.12647312925170068,1.0999999999999999,13.228028,2.1003468,14,3
BD56-1838,A,0.214347520661157,1.2,13.228028,2.1003468,14,3
BD56-1838,A,0.23084790874524713,1.3,13.228028,2.1003468,14,3
BD56-1838,A,0.12547602339181285,1.4000000000000001,13.228028,2.1003468,14,3
BD56-1838,A,0.08402894736842105,1.5000000000000002,13.228028,2.1003468,14,3
BD56-1838,A,0.08964051282051283,1.6000000000000003,13.228028,2.1003468,14,3
BD56-1838,A,0.06187764705882353,1.7000000000000004,13.228028,2.1003468,14,3
BD56-1838,A,0.04294055944055944,1.8000000000000005,13.228028,2.1003468,14,3
BD56-1838,A,0.24248051948051946,1.9000000000000006,13.228028,2.1003468,14,3
BD56-1838,A,0.64193,2.0000000000000004,13.228028,2.1003468,14,3
BD56-1838,A,0.856475113122172,2.1000000000000005,13.228028,2.1003468,14,3
BD56-1838,A,0.9614506578947368,2.2000000000000006,13.228028,2.1003468,14,3
BD56-1838,A,0.989833734939759,2.3000000000000007,13.228028,2.1003468,14,3
BD56-1838,A,0.9916146341463414,2.400000000000001,13.228028,2.1003468,14,3
BD56-1838,A,0.9939471830985915,2.500000000000001,13.228028,2.1003468,14,3
BD56-1838,A,0.9921875,2.600000000000001,13.228028,2.1003468,14,3
BD56-1838,A,0.9932432432432432,2.700000000000001,13.228028,2.1003468,14,3
BD56-1838,A,1.0,2.800000000000001,13.228028,2.1003468,14,3
BD56-1838,A,0.9977495370370371,2.9000000000000012,13.228028,2.1003468,14,3
BD56-1838,A,0.9980077868852459,3.0000000000000013,13.228028,2.1003468,14,3
BD56-1838,A,1.0,3.1000000000000014,13.228028,2.1003468,14,3
BD56-1838,A,1.0,3.2000000000000015,13.228028,2.1003468,14,3
BD56-1838,A,1.0,3.3000000000000016,13.228028,2.1003468,14,3
BD56-1838,A,1.0,3.4000000000000017,13.228028,2.1003468,14,3
BD56-1838,A,1.0,3.5000000000000018,13.228028,2.1003468,14,3
BD56-1839,D1,0.0,0.1,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.0,0.2,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.0,0.30000000000000004,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.0,0.4,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.0008441836734693878,0.5,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.0024918674698795177,0.6,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.004527697841726619,0.7,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.009172695035460993,0.7999999999999999,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.020569601769911502,0.8999999999999999,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.024298451612903227,0.9999999999999999,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.036032551020408164,1.0999999999999999,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.08330855371900826,1.2,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.1453870342205323,1.3,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.2517807894736842,1.4000000000000001,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.3293568421052631,1.5000000000000002,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.3601493846153846,1.6000000000000003,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.38140641176470585,1.7000000000000004,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.3795990909090909,1.8000000000000005,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.4353435064935065,1.9000000000000006,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.5198804800000001,2.0000000000000004,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.5392401357466063,2.1000000000000005,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.3586490131578947,2.2000000000000006,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.21740590361445783,2.3000000000000007,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.2986692682926829,2.400000000000001,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.4564214084507042,2.500000000000001,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.543937734375,2.600000000000001,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.6830735810810811,2.700000000000001,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.8297130985915493,2.800000000000001,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.9160533333333334,2.9000000000000012,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.9365304098360656,3.0000000000000013,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.9591699337748345,3.1000000000000014,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.9850223140495868,3.2000000000000015,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.9785443137254902,3.3000000000000016,4.7503877,-1.1751384,13,6
BD56-1839,D1,0.9862373170731707,3.4000000000000017,4.7503877,-1.1751384,13,6
BD56-1839,D1,1.0,3.5000000000000018,4.7503877,-1.1751384,13,6
BD56-184,E3,0.0,0.1,-0.22232626,4.143544,7,5
BD56-184,E3,0.0,0.2,-0.22232626,4.143544,7,5
BD56-184,E3,0.0,0.30000000000000004,-0.22232626,4.143544,7,5
BD56-184,E3,0.0,0.4,-0.22232626,4.143544,7,5
BD56-184,E3,0.0,0.5,-0.22232626,4.143544,7,5
BD56-184,E3,0.0016457831325301204,0.6,-0.22232626,4.143544,7,5
BD56-184,E3,0.0019654676258992806,0.7,-0.22232626,4.143544,7,5
BD56-184,E3,0.000953191489361702,0.7999999999999999,-0.22232626,4.143544,7,5
BD56-184,E3,0.0032398230088495576,0.8999999999999999,-0.22232626,4.143544,7,5
BD56-184,E3,0.0019283870967741936,0.9999999999999999,-0.22232626,4.143544,7,5
BD56-184,E3,0.0,1.0999999999999999,-0.22232626,4.143544,7,5
BD56-184,E3,0.0,1.2,-0.22232626,4.143544,7,5
BD56-184,E3,0.0006216730038022814,1.3,-0.22232626,4.143544,7,5
BD56-184,E3,0.0004780701754385965,1.4000000000000001,-0.22232626,4.143544,7,5
BD56-184,E3,0.0004421052631578947,1.5000000000000002,-0.22232626,4.143544,7,5
BD56-184,E3,0.0006892307692307692,1.6000000000000003,-0.22232626,4.143544,7,5
BD56-184,E3,0.0015811764705882352,1.7000000000000004,-0.22232626,4.143544,7,5
BD56-184,E3,0.007379999999999999,1.8000000000000005,-0.22232626,4.143544,7,5
BD56-184,E3,0.09535967532467532,1.9000000000000006,-0.22232626,4.143544,7,5
BD56-184,E3,0.25911187999999996,2.0000000000000004,-0.22232626,4.143544,7,5
BD56-184,E3,0.3481223076923077,2.1000000000000005,-0.22232626,4.143544,7,5
BD56-184,E3,0.40461723684210527,2.2000000000000006,-0.22232626,4.143544,7,5
BD56-184,E3,0.4262436746987952,2.3000000000000007,-0.22232626,4.143544,7,5
BD56-184,E3,0.4317901219512195,2.400000000000001,-0.22232626,4.143544,7,5
BD56-184,E3,0.43421105633802815,2.500000000000001,-0.22232626,4.143544,7,5
BD56-184,E3,0.459497265625,2.600000000000001,-0.22232626,4.143544,7,5
BD56-184,E3,0.530066554054054,2.700000000000001,-0.22232626,4.143544,7,5
BD56-184,E3,0.5520140845070423,2.800000000000001,-0.22232626,4.143544,7,5
BD56-184,E3,0.5263113425925926,2.9000000000000012,-0.22232626,4.143544,7,5
BD56-184,E3,0.5532725819672131,3.0000000000000013,-0.22232626,4.143544,7,5
BD56-184,E3,0.6333132450331126,3.1000000000000014,-0.22232626,4.143544,7,5
BD56-184,E3,0.688165041322314,3.2000000000000015,-0.22232626,4.143544,7,5
BD56-184,E3,0.6918464705882353,3.3000000000000016,-0.22232626,4.143544,7,5
BD56-184,E3,0.694544756097561,3.4000000000000017,-0.22232626,4.143544,7,5
BD56-184,E3,0.70038453125,3.5000000000000018,-0.22232626,4.143544,7,5
BD56-1840,A,0.0007953703703703704,0.1,16.921566,1.2094868,8,3
BD56-1840,A,0.0,0.2,16.921566,1.2094868,8,3
BD56-1840,A,0.0,0.30000000000000004,16.921566,1.2094868,8,3
BD56-1840,A,0.0020919028340080975,0.4,16.921566,1.2094868,8,3
BD56-1840,A,0.0071933673469387754,0.5,16.921566,1.2094868,8,3
BD56-1840,A,0.022843373493975902,0.6,16.921566,1.2094868,8,3
BD56-1840,A,0.027280575539568343,0.7,16.921566,1.2094868,8,3
BD56-1840,A,0.030207801418439713,0.7999999999999999,16.921566,1.2094868,8,3
BD56-1840,A,0.06173451327433628,0.8999999999999999,16.921566,1.2094868,8,3
BD56-1840,A,0.1377425806451613,0.9999999999999999,16.921566,1.2094868,8,3
BD56-1840,A,0.2690724489795918,1.0999999999999999,16.921566,1.2094868,8,3
BD56-1840,A,0.4301979338842975,1.2,16.921566,1.2094868,8,3
BD56-1840,A,0.43989125475285173,1.3,16.921566,1.2094868,8,3
BD56-1840,A,0.25076140350877196,1.4000000000000001,16.921566,1.2094868,8,3
BD56-1840,A,0.14330855263157896,1.5000000000000002,16.921566,1.2094868,8,3
BD56-1840,A,0.11265948717948718,1.6000000000000003,16.921566,1.2094868,8,3
BD56-1840,A,0.08546823529411765,1.7000000000000004,16.921566,1.2094868,8,3
BD56-1840,A,0.0771090909090909,1.8000000000000005,16.921566,1.2094868,8,3
BD56-1840,A,0.2568012987012987,1.9000000000000006,16.921566,1.2094868,8,3
BD56-1840,A,0.659424,2.0000000000000004,16.921566,1.2094868,8,3
BD56-1840,A,0.874558371040724,2.1000000000000005,16.921566,1.2094868,8,3
BD56-1840,A,0.9671052631578947,2.2000000000000006,16.921566,1.2094868,8,3
BD56-1840,A,0.9939759036144579,2.3000000000000007,16.921566,1.2094868,8,3
BD56-1840,A,1.0,2.400000000000001,16.921566,1.2094868,8,3
BD56-1840,A,1.0,2.500000000000001,16.921566,1.2094868,8,3
BD56-1840,A,0.9967078125,2.600000000000001,16.921566,1.2094868,8,3
BD56-1840,A,0.9971527027027026,2.700000000000001,16.921566,1.2094868,8,3
BD56-1840,A,1.0,2.800000000000001,16.921566,1.2094868,8,3
BD56-1840,A,1.0,2.9000000000000012,16.921566,1.2094868,8,3
BD56-1840,A,1.0,3.0000000000000013,16.921566,1.2094868,8,3
BD56-1840,A,1.0,3.1000000000000014,16.921566,1.2094868,8,3
BD56-1840,A,1.0,3.2000000000000015,16.921566,1.2094868,8,3
BD56-1840,A,1.0,3.3000000000000016,16.921566,1.2094868,8,3
BD56-1840,A,1.0,3.4000000000000017,16.921566,1.2094868,8,3
BD56-1840,A,1.0,3.5000000000000018,16.921566,1.2094868,8,3
BD56-1842,D1,0.0,0.1,1.7873448,1.0857433,17,7
BD56-1842,D1,0.0,0.2,1.7873448,1.0857433,17,7
BD56-1842,D1,0.0,0.30000000000000004,1.7873448,1.0857433,17,7
BD56-1842,D1,0.0,0.4,1.7873448,1.0857433,17,7
BD56-1842,D1,0.0,0.5,1.7873448,1.0857433,17,7
BD56-1842,D1,0.0,0.6,1.7873448,1.0857433,17,7
BD56-1842,D1,0.0003224460431654676,0.7,1.7873448,1.0857433,17,7
BD56-1842,D1,0.005020780141843972,0.7999999999999999,1.7873448,1.0857433,17,7
BD56-1842,D1,0.01310420353982301,0.8999999999999999,1.7873448,1.0857433,17,7
BD56-1842,D1,0.009002967741935484,0.9999999999999999,1.7873448,1.0857433,17,7
BD56-1842,D1,0.004923979591836734,1.0999999999999999,1.7873448,1.0857433,17,7
BD56-1842,D1,0.012784504132231403,1.2,1.7873448,1.0857433,17,7
BD56-1842,D1,0.02490764258555133,1.3,1.7873448,1.0857433,17,7
BD56-1842,D1,0.05051035087719298,1.4000000000000001,1.7873448,1.0857433,17,7
BD56-1842,D1,0.06975319078947369,1.5000000000000002,1.7873448,1.0857433,17,7
BD56-1842,D1,0.07578446153846154,1.6000000000000003,1.7873448,1.0857433,17,7
BD56-1842,D1,0.08301970588235294,1.7000000000000004,1.7873448,1.0857433,17,7
BD56-1842,D1,0.08957461538461538,1.8000000000000005,1.7873448,1.0857433,17,7
BD56-1842,D1,0.22216590909090908,1.9000000000000006,1.7873448,1.0857433,17,7
BD56-1842,D1,0.38289460000000003,2.0000000000000004,1.7873448,1.0857433,17,7
BD56-1842,D1,0.4242542533936652,2.1000000000000005,1.7873448,1.0857433,17,7
BD56-1842,D1,0.2391958552631579,2.2000000000000006,1.7873448,1.0857433,17,7
BD56-1842,D1,0.07450560240963856,2.3000000000000007,1.7873448,1.0857433,17,7
BD56-1842,D1,0.0644645731707317,2.400000000000001,1.7873448,1.0857433,17,7
BD56-1842,D1,0.11316704225352113,2.500000000000001,1.7873448,1.0857433,17,7
BD56-1842,D1,0.202592265625,2.600000000000001,1.7873448,1.0857433,17,7
BD56-1842,D1,0.42144689189189194,2.700000000000001,1.7873448,1.0857433,17,7
BD56-1842,D1,0.5715828873239437,2.800000000000001,1.7873448,1.0857433,17,7
BD56-1842,D1,0.5736404166666667,2.9000000000000012,1.7873448,1.0857433,17,7
BD56-1842,D1,0.6236605737704918,3.0000000000000013,1.7873448,1.0857433,17,7
BD56-1842,D1,0.7763259602649007,3.1000000000000014,1.7873448,1.0857433,17,7
BD56-1842,D1,0.8530799173553719,3.2000000000000015,1.7873448,1.0857433,17,7
BD56-1842,D1,0.844147843137255,3.3000000000000016,1.7873448,1.0857433,17,7
BD56-1842,D1,0.8599674390243902,3.4000000000000017,1.7873448,1.0857433,17,7
BD56-1842,D1,0.8736459375000001,3.5000000000000018,1.7873448,1.0857433,17,7
BD56-1843,D1,0.0,0.1,5.378111,-3.771403,5,2
BD56-1843,D1,0.00010719101123595505,0.2,5.378111,-3.771403,5,2
BD56-1843,D1,9.835051546391753e-05,0.30000000000000004,5.378111,-3.771403,5,2
BD56-1843,D1,0.0,0.4,5.378111,-3.771403,5,2
BD56-1843,D1,0.0012715306122448979,0.5,5.378111,-3.771403,5,2
BD56-1843,D1,0.0036671084337349395,0.6,5.378111,-3.771403,5,2
BD56-1843,D1,0.007479280575539568,0.7,5.378111,-3.771403,5,2
BD56-1843,D1,0.017225248226950356,0.7999999999999999,5.378111,-3.771403,5,2
BD56-1843,D1,0.03501734513274336,0.8999999999999999,5.378111,-3.771403,5,2
BD56-1843,D1,0.04651054838709677,0.9999999999999999,5.378111,-3.771403,5,2
BD56-1843,D1,0.07430306122448979,1.0999999999999999,5.378111,-3.771403,5,2
BD56-1843,D1,0.158806652892562,1.2,5.378111,-3.771403,5,2
BD56-1843,D1,0.31216365019011405,1.3,5.378111,-3.771403,5,2
BD56-1843,D1,0.6129547953216374,1.4000000000000001,5.378111,-3.771403,5,2
BD56-1843,D1,0.816771447368421,1.5000000000000002,5.378111,-3.771403,5,2
BD56-1843,D1,0.883845641025641,1.6000000000000003,5.378111,-3.771403,5,2
BD56-1843,D1,0.9485005882352942,1.7000000000000004,5.378111,-3.771403,5,2
BD56-1843,D1,0.9677468531468532,1.8000000000000005,5.378111,-3.771403,5,2
BD56-1843,D1,0.8749599350649351,1.9000000000000006,5.378111,-3.771403,5,2
BD56-1843,D1,0.67550932,2.0000000000000004,5.378111,-3.771403,5,2
BD56-1843,D1,0.5537511312217194,2.1000000000000005,5.378111,-3.771403,5,2
BD56-1843,D1,0.36687105263157893,2.2000000000000006,5.378111,-3.771403,5,2
BD56-1843,D1,0.2848632530120482,2.3000000000000007,5.378111,-3.771403,5,2
BD56-1843,D1,0.4530079268292683,2.400000000000001,5.378111,-3.771403,5,2
BD56-1843,D1,0.7511654929577465,2.500000000000001,5.378111,-3.771403,5,2
BD56-1843,D1,0.90029328125,2.600000000000001,5.378111,-3.771403,5,2
BD56-1843,D1,0.8941379729729728,2.700000000000001,5.378111,-3.771403,5,2
BD56-1843,D1,0.9609040845070421,2.800000000000001,5.378111,-3.771403,5,2
BD56-1843,D1,0.9979344907407408,2.9000000000000012,5.378111,-3.771403,5,2
BD56-1843,D1,0.9959378278688524,3.0000000000000013,5.378111,-3.771403,5,2
BD56-1843,D1,0.9925488741721854,3.1000000000000014,5.378111,-3.771403,5,2
BD56-1843,D1,0.9889301652892563,3.2000000000000015,5.378111,-3.771403,5,2
BD56-1843,D1,0.9840245098039216,3.3000000000000016,5.378111,-3.771403,5,2
BD56-1843,D1,0.9893884146341464,3.4000000000000017,5.378111,-3.771403,5,2
BD56-1843,D1,1.0,3.5000000000000018,5.378111,-3.771403,5,2
BD56-1844,F2,4.925925925925926e-05,0.1,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.0,0.2,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.0,0.30000000000000004,-5.1026382,0.6191699,0,5
BD56-1844,F2,6.821862348178138e-05,0.4,-5.1026382,0.6191699,0,5
BD56-1844,F2,8.596938775510204e-05,0.5,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.0009451807228915662,0.6,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.0017968345323741007,0.7,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.0030712056737588656,0.7999999999999999,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.006757610619469026,0.8999999999999999,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.008244451612903226,0.9999999999999999,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.010340476190476192,1.0999999999999999,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.012300165289256197,1.2,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.011317072243346007,1.3,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.00843482456140351,1.4000000000000001,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.006302565789473684,1.5000000000000002,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.006497641025641025,1.6000000000000003,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.004628294117647059,1.7000000000000004,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.002351258741258741,1.8000000000000005,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.02863811688311688,1.9000000000000006,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.07899696,2.0000000000000004,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.1073941628959276,2.1000000000000005,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.1266571052631579,2.2000000000000006,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.13314186746987952,2.3000000000000007,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.1334931707317073,2.400000000000001,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.13333161971830987,2.500000000000001,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.135867734375,2.600000000000001,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.15272229729729725,2.700000000000001,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.16154133802816897,2.800000000000001,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.16149106481481482,2.9000000000000012,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.16871221311475407,3.0000000000000013,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.18643715231788072,3.1000000000000014,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.20075512396694206,3.2000000000000015,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.20280852941176464,3.3000000000000016,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.20725853658536578,3.4000000000000017,-5.1026382,0.6191699,0,5
BD56-1844,F2,0.2105834374999999,3.5000000000000018,-5.1026382,0.6191699,0,5
BD56-1847,A,0.0,0.1,4.0244083,2.2317822,1,7
BD56-1847,A,0.0,0.2,4.0244083,2.2317822,1,7
BD56-1847,A,0.00015175257731958762,0.30000000000000004,4.0244083,2.2317822,1,7
BD56-1847,A,0.00017878542510121455,0.4,4.0244083,2.2317822,1,7
BD56-1847,A,0.0005668367346938776,0.5,4.0244083,2.2317822,1,7
BD56-1847,A,0.010546084337349397,0.6,4.0244083,2.2317822,1,7
BD56-1847,A,0.012594604316546763,0.7,4.0244083,2.2317822,1,7
BD56-1847,A,0.009268581560283687,0.7999999999999999,4.0244083,2.2317822,1,7
BD56-1847,A,0.01076491150442478,0.8999999999999999,4.0244083,2.2317822,1,7
BD56-1847,A,0.026655870967741937,0.9999999999999999,4.0244083,2.2317822,1,7
BD56-1847,A,0.05801459183673469,1.0999999999999999,4.0244083,2.2317822,1,7
BD56-1847,A,0.10010107438016529,1.2,4.0244083,2.2317822,1,7
BD56-1847,A,0.1166471102661597,1.3,4.0244083,2.2317822,1,7
BD56-1847,A,0.07040345029239767,1.4000000000000001,4.0244083,2.2317822,1,7
BD56-1847,A,0.040922927631578954,1.5000000000000002,4.0244083,2.2317822,1,7
BD56-1847,A,0.036410717948717954,1.6000000000000003,4.0244083,2.2317822,1,7
BD56-1847,A,0.02764694117647059,1.7000000000000004,4.0244083,2.2317822,1,7
BD56-1847,A,0.026702727272727274,1.8000000000000005,4.0244083,2.2317822,1,7
BD56-1847,A,0.1256255844155844,1.9000000000000006,4.0244083,2.2317822,1,7
BD56-1847,A,0.3306154800000001,2.0000000000000004,4.0244083,2.2317822,1,7
BD56-1847,A,0.43957443438914034,2.1000000000000005,4.0244083,2.2317822,1,7
BD56-1847,A,0.470206052631579,2.2000000000000006,4.0244083,2.2317822,1,7
BD56-1847,A,0.4828740963855422,2.3000000000000007,4.0244083,2.2317822,1,7
BD56-1847,A,0.5253789024390244,2.400000000000001,4.0244083,2.2317822,1,7
BD56-1847,A,0.580999014084507,2.500000000000001,4.0244083,2.2317822,1,7
BD56-1847,A,0.637673828125,2.600000000000001,4.0244083,2.2317822,1,7
BD56-1847,A,0.7431387162162162,2.700000000000001,4.0244083,2.2317822,1,7
BD56-1847,A,0.8187195774647887,2.800000000000001,4.0244083,2.2317822,1,7
BD56-1847,A,0.7976887037037037,2.9000000000000012,4.0244083,2.2317822,1,7
BD56-1847,A,0.8290035245901639,3.0000000000000013,4.0244083,2.2317822,1,7
BD56-1847,A,0.9317254304635761,3.1000000000000014,4.0244083,2.2317822,1,7
BD56-1847,A,0.9849459504132232,3.2000000000000015,4.0244083,2.2317822,1,7
BD56-1847,A,0.9821417647058823,3.3000000000000016,4.0244083,2.2317822,1,7
BD56-1847,A,0.9896912195121951,3.4000000000000017,4.0244083,2.2317822,1,7
BD56-1847,A,0.9962790625,3.5000000000000018,4.0244083,2.2317822,1,7
BD56-1850,C,0.0,0.1,15.196676,3.4183514,14,3
BD56-1850,C,0.0,0.2,15.196676,3.4183514,14,3
BD56-1850,C,0.0013326460481099655,0.30000000000000004,15.196676,3.4183514,14,3
BD56-1850,C,0.0015700404858299594,0.4,15.196676,3.4183514,14,3
BD56-1850,C,0.01020408163265306,0.5,15.196676,3.4183514,14,3
BD56-1850,C,0.030120481927710843,0.6,15.196676,3.4183514,14,3
BD56-1850,C,0.042607913669064745,0.7,15.196676,3.4183514,14,3
BD56-1850,C,0.04200354609929077,0.7999999999999999,15.196676,3.4183514,14,3
BD56-1850,C,0.03982300884955752,0.8999999999999999,15.196676,3.4183514,14,3
BD56-1850,C,0.07394354838709677,0.9999999999999999,15.196676,3.4183514,14,3
BD56-1850,C,0.14520408163265305,1.0999999999999999,15.196676,3.4183514,14,3
BD56-1850,C,0.27875,1.2,15.196676,3.4183514,14,3
BD56-1850,C,0.30153041825095056,1.3,15.196676,3.4183514,14,3
